id,pop_total,county,state,pop_class
0500000US30023,9421,Deer Lodge County,Montana,Rural Area
0500000US30025,3049,Fallon County,Montana,Rural Area
0500000US30027,11446,Fergus County,Montana,Micro Area
0500000US30029,104357,Flathead County,Montana,Small Metro Area
0500000US30031,118960,Gallatin County,Montana,Small Metro Area
0500000US30033,1173,Garfield County,Montana,Rural Area
0500000US30035,13778,Glacier County,Montana,Micro Area
0500000US30037,823,Golden Valley County,Montana,Rural Area
0500000US30039,3309,Granite County,Montana,Rural Area
0500000US30041,16309,Hill County,Montana,Micro Area
0500000US30043,12085,Jefferson County,Montana,Micro Area
0500000US30045,2023,Judith Basin County,Montana,Rural Area
0500000US30047,31134,Lake County,Montana,Micro Area
0500000US30049,70973,Lewis and Clark County,Montana,Small Metro Area
0500000US30051,1959,Liberty County,Montana,Rural Area
0500000US30053,19677,Lincoln County,Montana,Micro Area
0500000US30055,1729,McCone County,Montana,Rural Area
0500000US30057,8623,Madison County,Montana,Rural Area
0500000US30059,1927,Meagher County,Montana,Rural Area
0500000US30061,4535,Mineral County,Montana,Rural Area
0500000US30063,117922,Missoula County,Montana,Small Metro Area
0500000US30065,4730,Musselshell County,Montana,Rural Area
0500000US30067,17191,Park County,Montana,Micro Area
0500000US30069,496,Petroleum County,Montana,Rural Area
0500000US30071,4217,Phillips County,Montana,Rural Area
0500000US30073,5898,Pondera County,Montana,Rural Area
0500000US30075,1694,Powder River County,Montana,Rural Area
0500000US30077,6946,Powell County,Montana,Rural Area
0500000US30079,1088,Prairie County,Montana,Rural Area
0500000US30081,44174,Ravalli County,Montana,Micro Area
0500000US30083,11491,Richland County,Montana,Micro Area
0500000US30085,10794,Roosevelt County,Montana,Micro Area
0500000US30087,8329,Rosebud County,Montana,Rural Area
0500000US30089,12400,Sanders County,Montana,Micro Area
0500000US30091,3539,Sheridan County,Montana,Rural Area
0500000US30093,35133,Silver Bow County,Montana,Micro Area
0500000US30095,8963,Stillwater County,Montana,Rural Area
0500000US30097,3678,Sweet Grass County,Montana,Rural Area
0500000US30099,6226,Teton County,Montana,Rural Area
0500000US30101,4971,Toole County,Montana,Rural Area
0500000US30103,762,Treasure County,Montana,Rural Area
0500000US30105,7578,Valley County,Montana,Rural Area
0500000US30107,2069,Wheatland County,Montana,Rural Area
0500000US30109,937,Wibaux County,Montana,Rural Area
0500000US30111,164731,Yellowstone County,Montana,Small Metro Area
0500000US31001,31205,Adams County,Nebraska,Micro Area
0500000US31003,6295,Antelope County,Nebraska,Rural Area
0500000US31005,434,Arthur County,Nebraska,Rural Area
0500000US31007,674,Banner County,Nebraska,Rural Area
0500000US31009,431,Blaine County,Nebraska,Rural Area
0500000US31011,5379,Boone County,Nebraska,Rural Area
0500000US31013,10842,Box Butte County,Nebraska,Micro Area
0500000US31015,1810,Boyd County,Nebraska,Rural Area
0500000US31017,2903,Brown County,Nebraska,Rural Area
0500000US31019,50084,Buffalo County,Nebraska,Small Metro Area
0500000US31021,6722,Burt County,Nebraska,Rural Area
0500000US31023,8369,Butler County,Nebraska,Rural Area
0500000US31025,26598,Cass County,Nebraska,Micro Area
0500000US31027,8380,Cedar County,Nebraska,Rural Area
0500000US31029,3893,Chase County,Nebraska,Rural Area
0500000US31031,5455,Cherry County,Nebraska,Rural Area
0500000US31033,9468,Cheyenne County,Nebraska,Rural Area
0500000US31035,6104,Clay County,Nebraska,Rural Area
0500000US31037,10582,Colfax County,Nebraska,Micro Area
0500000US31039,9013,Cuming County,Nebraska,Rural Area
0500000US31041,10545,Custer County,Nebraska,Micro Area
0500000US31043,21582,Dakota County,Nebraska,Micro Area
0500000US31045,8199,Dawes County,Nebraska,Rural Area
0500000US31047,24111,Dawson County,Nebraska,Micro Area
0500000US31049,1838,Deuel County,Nebraska,Rural Area
0500000US31051,5606,Dixon County,Nebraska,Rural Area
0500000US31053,37167,Dodge County,Nebraska,Micro Area
0500000US31055,584526,Douglas County,Nebraska,Medium Metro Area
0500000US31057,1654,Dundy County,Nebraska,Rural Area
0500000US31059,5551,Fillmore County,Nebraska,Rural Area
0500000US31061,2889,Franklin County,Nebraska,Rural Area
0500000US31063,2519,Frontier County,Nebraska,Rural Area
0500000US31065,4636,Furnas County,Nebraska,Rural Area
0500000US31067,21704,Gage County,Nebraska,Micro Area
0500000US31069,1874,Garden County,Nebraska,Rural Area
0500000US31071,1813,Garfield County,Nebraska,Rural Area
0500000US31073,1893,Gosper County,Nebraska,Rural Area
0500000US31075,611,Grant County,Nebraska,Rural Area
0500000US31077,2188,Greeley County,Nebraska,Rural Area
0500000US31079,62895,Hall County,Nebraska,Small Metro Area
0500000US31081,9429,Hamilton County,Nebraska,Rural Area
0500000US31083,3073,Harlan County,Nebraska,Rural Area
0500000US31085,856,Hayes County,Nebraska,Rural Area
0500000US31087,2616,Hitchcock County,Nebraska,Rural Area
0500000US31089,10127,Holt County,Nebraska,Micro Area
0500000US31091,711,Hooker County,Nebraska,Rural Area
0500000US31093,6475,Howard County,Nebraska,Rural Area
0500000US31095,7240,Jefferson County,Nebraska,Rural Area
0500000US31097,5290,Johnson County,Nebraska,Rural Area
0500000US31099,6688,Kearney County,Nebraska,Rural Area
0500000US31101,8335,Keith County,Nebraska,Rural Area
0500000US31103,769,Keya Paha County,Nebraska,Rural Area
0500000US31105,3434,Kimball County,Nebraska,Rural Area
0500000US31107,8391,Knox County,Nebraska,Rural Area
0500000US31109,322608,Lancaster County,Nebraska,Medium Metro Area
0500000US31111,34676,Lincoln County,Nebraska,Micro Area
0500000US31113,716,Logan County,Nebraska,Rural Area
0500000US31115,607,Loup County,Nebraska,Rural Area
0500000US31117,399,McPherson County,Nebraska,Rural Area
0500000US31119,35585,Madison County,Nebraska,Micro Area
0500000US31121,7668,Merrick County,Nebraska,Rural Area
0500000US31123,4555,Morrill County,Nebraska,Rural Area
0500000US31125,3380,Nance County,Nebraska,Rural Area
0500000US31127,7074,Nemaha County,Nebraska,Rural Area
0500000US31129,4095,Nuckolls County,Nebraska,Rural Area
0500000US31131,15912,Otoe County,Nebraska,Micro Area
0500000US31133,2544,Pawnee County,Nebraska,Rural Area
0500000US31135,2858,Perkins County,Nebraska,Rural Area
0500000US31137,8968,Phelps County,Nebraska,Rural Area
0500000US31139,7317,Pierce County,Nebraska,Rural Area
0500000US31141,34296,Platte County,Nebraska,Micro Area
0500000US31143,5214,Polk County,Nebraska,Rural Area
0500000US31145,10702,Red Willow County,Nebraska,Micro Area
0500000US31147,7871,Richardson County,Nebraska,Rural Area
0500000US31149,1262,Rock County,Nebraska,Rural Area
0500000US31151,14292,Saline County,Nebraska,Micro Area
0500000US31153,190604,Sarpy County,Nebraska,Small Metro Area
0500000US31155,22278,Saunders County,Nebraska,Micro Area
0500000US31157,36084,Scotts Bluff County,Nebraska,Micro Area
0500000US31159,17609,Seward County,Nebraska,Micro Area
0500000US31161,5127,Sheridan County,Nebraska,Rural Area
0500000US31163,2959,Sherman County,Nebraska,Rural Area
0500000US31165,1135,Sioux County,Nebraska,Rural Area
0500000US31167,5842,Stanton County,Nebraska,Rural Area
0500000US31169,5034,Thayer County,Nebraska,Rural Area
0500000US31171,669,Thomas County,Nebraska,Rural Area
0500000US31173,6773,Thurston County,Nebraska,Rural Area
0500000US31175,4059,Valley County,Nebraska,Rural Area
0500000US31177,20865,Washington County,Nebraska,Micro Area
0500000US31179,9697,Wayne County,Nebraska,Rural Area
0500000US31181,3395,Webster County,Nebraska,Rural Area
0500000US31183,774,Wheeler County,Nebraska,Rural Area
0500000US31185,14125,York County,Nebraska,Micro Area
0500000US32001,25516,Churchill County,Nevada,Micro Area
0500000US32003,2265461,Clark County,Nevada,Large Metro Area
0500000US32005,49488,Douglas County,Nevada,Micro Area
0500000US32007,53702,Elko County,Nevada,Small Metro Area
0500000US32009,729,Esmeralda County,Nevada,Rural Area
0500000US32011,1855,Eureka County,Nevada,Rural Area
0500000US32013,17285,Humboldt County,Nevada,Micro Area
0500000US32015,5734,Lander County,Nevada,Rural Area
0500000US32017,4499,Lincoln County,Nevada,Rural Area
0500000US32019,59235,Lyon County,Nevada,Small Metro Area
0500000US32021,4554,Mineral County,Nevada,Rural Area
0500000US32023,51591,Nye County,Nevada,Small Metro Area
0500000US32027,6650,Pershing County,Nevada,Rural Area
0500000US32029,4104,Storey County,Nevada,Rural Area
0500000US32031,486492,Washoe County,Nevada,Medium Metro Area
0500000US32033,9080,White Pine County,Nevada,Rural Area
0500000US32510,58639,Carson City,Nevada,Small Metro Area
0500000US33001,63705,Belknap County,New Hampshire,Small Metro Area
0500000US33003,50107,Carroll County,New Hampshire,Small Metro Area
0500000US33005,76458,Cheshire County,New Hampshire,Small Metro Area
0500000US33007,31268,Coos County,New Hampshire,Micro Area
0500000US33009,91118,Grafton County,New Hampshire,Small Metro Area
0500000US33011,422937,Hillsborough County,New Hampshire,Medium Metro Area
0500000US33013,153808,Merrimack County,New Hampshire,Small Metro Area
0500000US33015,314176,Rockingham County,New Hampshire,Medium Metro Area
0500000US33017,130889,Strafford County,New Hampshire,Small Metro Area
0500000US33019,43063,Sullivan County,New Hampshire,Micro Area
0500000US34001,274534,Atlantic County,New Jersey,Medium Metro Area
0500000US34003,955732,Bergen County,New Jersey,Medium Metro Area
0500000US34005,461860,Burlington County,New Jersey,Medium Metro Area
0500000US34007,523485,Camden County,New Jersey,Medium Metro Area
0500000US34009,95263,Cape May County,New Jersey,Small Metro Area
0500000US34011,154152,Cumberland County,New Jersey,Small Metro Area
0500000US34013,863728,Essex County,New Jersey,Medium Metro Area
0500000US34015,302294,Gloucester County,New Jersey,Medium Metro Area
0500000US34017,724854,Hudson County,New Jersey,Medium Metro Area
0500000US34019,128947,Hunterdon County,New Jersey,Small Metro Area
0500000US34021,387340,Mercer County,New Jersey,Medium Metro Area
0500000US34023,863162,Middlesex County,New Jersey,Medium Metro Area
0500000US34025,643615,Monmouth County,New Jersey,Medium Metro Area
0500000US34027,509285,Morris County,New Jersey,Medium Metro Area
0500000US34029,637229,Ocean County,New Jersey,Medium Metro Area
0500000US34031,524118,Passaic County,New Jersey,Medium Metro Area
0500000US34033,64837,Salem County,New Jersey,Small Metro Area
0500000US34035,345361,Somerset County,New Jersey,Medium Metro Area
0500000US34037,144221,Sussex County,New Jersey,Small Metro Area
0500000US34039,575345,Union County,New Jersey,Medium Metro Area
0500000US34041,109632,Warren County,New Jersey,Small Metro Area
0500000US35001,676444,Bernalillo County,New Mexico,Medium Metro Area
0500000US35003,3579,Catron County,New Mexico,Rural Area
0500000US35005,65157,Chaves County,New Mexico,Small Metro Area
0500000US35006,27172,Cibola County,New Mexico,Micro Area
0500000US35007,12387,Colfax County,New Mexico,Micro Area
0500000US35009,48430,Curry County,New Mexico,Micro Area
0500000US35011,1698,De Baca County,New Mexico,Rural Area
0500000US35013,219561,Doña Ana County,New Mexico,Small Metro Area
0500000US35015,62314,Eddy County,New Mexico,Small Metro Area
0500000US35017,28185,Grant County,New Mexico,Micro Area
0500000US35019,4452,Guadalupe County,New Mexico,Rural Area
0500000US35021,657,Harding County,New Mexico,Rural Area
0500000US35023,4178,Hidalgo County,New Mexico,Rural Area
0500000US35025,74455,Lea County,New Mexico,Small Metro Area
0500000US35027,20269,Lincoln County,New Mexico,Micro Area
0500000US35028,19419,Los Alamos County,New Mexico,Micro Area
0500000US35029,25427,Luna County,New Mexico,Micro Area
0500000US35031,72902,McKinley County,New Mexico,Small Metro Area
0500000US35033,4189,Mora County,New Mexico,Rural Area
0500000US35035,67839,Otero County,New Mexico,Small Metro Area
0500000US35037,8746,Quay County,New Mexico,Rural Area
0500000US35039,40363,Rio Arriba County,New Mexico,Micro Area
0500000US35041,19191,Roosevelt County,New Mexico,Micro Area
0500000US35043,148834,Sandoval County,New Mexico,Small Metro Area
0500000US35045,121661,San Juan County,New Mexico,Small Metro Area
0500000US35047,27201,San Miguel County,New Mexico,Micro Area
0500000US35049,154823,Santa Fe County,New Mexico,Small Metro Area
0500000US35051,11576,Sierra County,New Mexico,Micro Area
0500000US35053,16595,Socorro County,New Mexico,Micro Area
0500000US35055,34489,Taos County,New Mexico,Micro Area
0500000US35057,15045,Torrance County,New Mexico,Micro Area
0500000US35059,4079,Union County,New Mexico,Rural Area
0500000US35061,76205,Valencia County,New Mexico,Small Metro Area
0500000US36001,314848,Albany County,New York,Medium Metro Area
0500000US36003,46456,Allegany County,New York,Micro Area
0500000US36005,1472654,Bronx County,New York,Large Metro Area
0500000US36007,198683,Broome County,New York,Small Metro Area
0500000US36009,77042,Cattaraugus County,New York,Small Metro Area
0500000US36011,76248,Cayuga County,New York,Small Metro Area
0500000US36013,127657,Chautauqua County,New York,Small Metro Area
0500000US36015,84148,Chemung County,New York,Small Metro Area
0500000US36017,47220,Chenango County,New York,Micro Area
0500000US36019,79843,Clinton County,New York,Small Metro Area
0500000US36021,61570,Columbia County,New York,Small Metro Area
0500000US36023,46809,Cortland County,New York,Micro Area
0500000US36025,44308,Delaware County,New York,Micro Area
0500000US36027,295911,Dutchess County,New York,Medium Metro Area
0500000US36029,954236,Erie County,New York,Medium Metro Area
0500000US36031,37381,Essex County,New York,Micro Area
0500000US36033,47555,Franklin County,New York,Micro Area
0500000US36035,53324,Fulton County,New York,Small Metro Area
0500000US36037,58388,Genesee County,New York,Small Metro Area
0500000US36039,47931,Greene County,New York,Micro Area
0500000US36041,5107,Hamilton County,New York,Rural Area
0500000US36043,60139,Herkimer County,New York,Small Metro Area
0500000US36045,116721,Jefferson County,New York,Small Metro Area
0500000US36047,2736074,Kings County,New York,Large Metro Area
0500000US36049,26582,Lewis County,New York,Micro Area
0500000US36051,61834,Livingston County,New York,Small Metro Area
0500000US36053,68016,Madison County,New York,Small Metro Area
0500000US36055,759443,Monroe County,New York,Medium Metro Area
0500000US36057,49532,Montgomery County,New York,Micro Area
0500000US36059,1395774,Nassau County,New York,Large Metro Area
0500000US36061,1694251,New York County,New York,Large Metro Area
0500000US36063,212666,Niagara County,New York,Small Metro Area
0500000US36065,232125,Oneida County,New York,Small Metro Area
0500000US36067,476516,Onondaga County,New York,Medium Metro Area
0500000US36069,112458,Ontario County,New York,Small Metro Area
0500000US36071,401310,Orange County,New York,Medium Metro Area
0500000US36073,40343,Orleans County,New York,Micro Area
0500000US36075,117525,Oswego County,New York,Small Metro Area
0500000US36077,58524,Otsego County,New York,Small Metro Area
0500000US36079,97668,Putnam County,New York,Small Metro Area
0500000US36081,2405464,Queens County,New York,Large Metro Area
0500000US36083,161130,Rensselaer County,New York,Small Metro Area
0500000US36085,495747,Richmond County,New York,Medium Metro Area
0500000US36087,338329,Rockland County,New York,Medium Metro Area
0500000US36089,108505,St. Lawrence County,New York,Small Metro Area
0500000US36091,235509,Saratoga County,New York,Small Metro Area
0500000US36093,158061,Schenectady County,New York,Small Metro Area
0500000US36095,29714,Schoharie County,New York,Micro Area
0500000US36097,17898,Schuyler County,New York,Micro Area
0500000US36099,33814,Seneca County,New York,Micro Area
0500000US36101,93584,Steuben County,New York,Small Metro Area
0500000US36103,1525920,Suffolk County,New York,Large Metro Area
0500000US36105,78624,Sullivan County,New York,Small Metro Area
0500000US36107,48455,Tioga County,New York,Micro Area
0500000US36109,105740,Tompkins County,New York,Small Metro Area
0500000US36111,181851,Ulster County,New York,Small Metro Area
0500000US36113,65737,Warren County,New York,Small Metro Area
0500000US36115,61302,Washington County,New York,Small Metro Area
0500000US36117,91283,Wayne County,New York,Small Metro Area
0500000US36119,1004457,Westchester County,New York,Large Metro Area
0500000US36121,40531,Wyoming County,New York,Micro Area
0500000US36123,24774,Yates County,New York,Micro Area
0500000US37001,171415,Alamance County,North Carolina,Small Metro Area
0500000US37003,36444,Alexander County,North Carolina,Micro Area
0500000US37005,10888,Alleghany County,North Carolina,Micro Area
0500000US37007,22055,Anson County,North Carolina,Micro Area
0500000US37009,26577,Ashe County,North Carolina,Micro Area
0500000US37011,17806,Avery County,North Carolina,Micro Area
0500000US37013,44652,Beaufort County,North Carolina,Micro Area
0500000US37015,17934,Bertie County,North Carolina,Micro Area
0500000US37017,29606,Bladen County,North Carolina,Micro Area
0500000US37019,136693,Brunswick County,North Carolina,Small Metro Area
0500000US37021,269452,Buncombe County,North Carolina,Medium Metro Area
0500000US37023,87570,Burke County,North Carolina,Small Metro Area
0500000US37025,225804,Cabarrus County,North Carolina,Small Metro Area
0500000US37027,80652,Caldwell County,North Carolina,Small Metro Area
0500000US37029,10355,Camden County,North Carolina,Micro Area
0500000US37031,67686,Carteret County,North Carolina,Small Metro Area
0500000US37033,22736,Caswell County,North Carolina,Micro Area
0500000US37035,160610,Catawba County,North Carolina,Small Metro Area
0500000US37037,76285,Chatham County,North Carolina,Small Metro Area
0500000US37039,28774,Cherokee County,North Carolina,Micro Area
0500000US37041,13708,Chowan County,North Carolina,Micro Area
0500000US37043,11089,Clay County,North Carolina,Micro Area
0500000US37045,99519,Cleveland County,North Carolina,Small Metro Area
0500000US37047,50623,Columbus County,North Carolina,Small Metro Area
0500000US37049,100720,Craven County,North Carolina,Small Metro Area
0500000US37051,334728,Cumberland County,North Carolina,Medium Metro Area
0500000US37053,28100,Currituck County,North Carolina,Micro Area
0500000US37055,36915,Dare County,North Carolina,Micro Area
0500000US37057,168930,Davidson County,North Carolina,Small Metro Area
0500000US37059,42712,Davie County,North Carolina,Micro Area
0500000US37061,48715,Duplin County,North Carolina,Micro Area
0500000US37063,324833,Durham County,North Carolina,Medium Metro Area
0500000US37065,48900,Edgecombe County,North Carolina,Micro Area
0500000US37067,382590,Forsyth County,North Carolina,Medium Metro Area
0500000US37069,68573,Franklin County,North Carolina,Small Metro Area
0500000US37071,227943,Gaston County,North Carolina,Small Metro Area
0500000US37073,10478,Gates County,North Carolina,Micro Area
0500000US37075,8030,Graham County,North Carolina,Rural Area
0500000US37077,60992,Granville County,North Carolina,Small Metro Area
0500000US37079,20451,Greene County,North Carolina,Micro Area
0500000US37081,541299,Guilford County,North Carolina,Medium Metro Area
0500000US37083,48622,Halifax County,North Carolina,Micro Area
0500000US37085,133568,Harnett County,North Carolina,Small Metro Area
0500000US37087,62089,Haywood County,North Carolina,Small Metro Area
0500000US37089,116281,Henderson County,North Carolina,Small Metro Area
0500000US37091,21552,Hertford County,North Carolina,Micro Area
0500000US37093,52082,Hoke County,North Carolina,Small Metro Area
0500000US37095,4589,Hyde County,North Carolina,Rural Area
0500000US37097,186693,Iredell County,North Carolina,Small Metro Area
0500000US37099,43109,Jackson County,North Carolina,Micro Area
0500000US37101,215999,Johnston County,North Carolina,Small Metro Area
0500000US37103,9172,Jones County,North Carolina,Rural Area
0500000US37105,63285,Lee County,North Carolina,Small Metro Area
0500000US37107,55122,Lenoir County,North Carolina,Small Metro Area
0500000US37109,86810,Lincoln County,North Carolina,Small Metro Area
0500000US37111,44578,McDowell County,North Carolina,Micro Area
0500000US37113,37014,Macon County,North Carolina,Micro Area
0500000US37115,21193,Madison County,North Carolina,Micro Area
0500000US37117,22031,Martin County,North Carolina,Micro Area
0500000US37119,1115482,Mecklenburg County,North Carolina,Large Metro Area
0500000US37121,14903,Mitchell County,North Carolina,Micro Area
0500000US37123,25751,Montgomery County,North Carolina,Micro Area
0500000US37125,99727,Moore County,North Carolina,Small Metro Area
0500000US37127,94970,Nash County,North Carolina,Small Metro Area
0500000US37129,225702,New Hanover County,North Carolina,Small Metro Area
0500000US37131,17471,Northampton County,North Carolina,Micro Area
0500000US37133,204576,Onslow County,North Carolina,Small Metro Area
0500000US37135,148696,Orange County,North Carolina,Small Metro Area
0500000US37137,12276,Pamlico County,North Carolina,Micro Area
0500000US37139,40568,Pasquotank County,North Carolina,Micro Area
0500000US37141,60203,Pender County,North Carolina,Small Metro Area
0500000US37143,13005,Perquimans County,North Carolina,Micro Area
0500000US37145,39097,Person County,North Carolina,Micro Area
0500000US37147,170243,Pitt County,North Carolina,Small Metro Area
0500000US37149,19328,Polk County,North Carolina,Micro Area
0500000US37151,144171,Randolph County,North Carolina,Small Metro Area
0500000US37153,42946,Richmond County,North Carolina,Micro Area
0500000US37155,116530,Robeson County,North Carolina,Small Metro Area
0500000US37157,91096,Rockingham County,North Carolina,Small Metro Area
0500000US37159,146875,Rowan County,North Carolina,Small Metro Area
0500000US37161,64444,Rutherford County,North Carolina,Small Metro Area
0500000US37163,59036,Sampson County,North Carolina,Small Metro Area
0500000US37165,34174,Scotland County,North Carolina,Micro Area
0500000US37167,62504,Stanly County,North Carolina,Small Metro Area
0500000US37169,44520,Stokes County,North Carolina,Micro Area
0500000US37171,71359,Surry County,North Carolina,Small Metro Area
0500000US37173,14117,Swain County,North Carolina,Micro Area
0500000US37175,32986,Transylvania County,North Carolina,Micro Area
0500000US37177,3245,Tyrrell County,North Carolina,Rural Area
0500000US37179,238267,Union County,North Carolina,Small Metro Area
0500000US37181,42578,Vance County,North Carolina,Micro Area
0500000US37183,1129410,Wake County,North Carolina,Large Metro Area
0500000US37185,18642,Warren County,North Carolina,Micro Area
0500000US37187,11003,Washington County,North Carolina,Micro Area
0500000US37189,54086,Watauga County,North Carolina,Small Metro Area
0500000US37191,117333,Wayne County,North Carolina,Small Metro Area
0500000US37193,65969,Wilkes County,North Carolina,Small Metro Area
0500000US37195,78784,Wilson County,North Carolina,Small Metro Area
0500000US37197,37214,Yadkin County,North Carolina,Micro Area
0500000US37199,18470,Yancey County,North Carolina,Micro Area
0500000US38001,2200,Adams County,North Dakota,Rural Area
0500000US38003,10853,Barnes County,North Dakota,Micro Area
0500000US38005,5964,Benson County,North Dakota,Rural Area
0500000US38007,945,Billings County,North Dakota,Rural Area
0500000US38009,6379,Bottineau County,North Dakota,Rural Area
0500000US38011,2993,Bowman County,North Dakota,Rural Area
0500000US38013,2201,Burke County,North Dakota,Rural Area
0500000US38015,98458,Burleigh County,North Dakota,Small Metro Area
0500000US38017,184525,Cass County,North Dakota,Small Metro Area
0500000US38019,3704,Cavalier County,North Dakota,Rural Area
0500000US38021,4999,Dickey County,North Dakota,Rural Area
0500000US38023,2195,Divide County,North Dakota,Rural Area
0500000US38025,4095,Dunn County,North Dakota,Rural Area
0500000US38027,2347,Eddy County,North Dakota,Rural Area
0500000US38029,3301,Emmons County,North Dakota,Rural Area
0500000US38031,3397,Foster County,North Dakota,Rural Area
0500000US38033,1736,Golden Valley County,North Dakota,Rural Area
0500000US38035,73170,Grand Forks County,North Dakota,Small Metro Area
0500000US38037,2301,Grant County,North Dakota,Rural Area
0500000US38039,2306,Griggs County,North Dakota,Rural Area
0500000US38041,2489,Hettinger County,North Dakota,Rural Area
0500000US38043,2394,Kidder County,North Dakota,Rural Area
0500000US38045,4093,LaMoure County,North Dakota,Rural Area
0500000US38047,1876,Logan County,North Dakota,Rural Area
0500000US38049,5345,McHenry County,North Dakota,Rural Area
0500000US38051,2530,McIntosh County,North Dakota,Rural Area
0500000US38053,14704,McKenzie County,North Dakota,Micro Area
0500000US38055,9771,McLean County,North Dakota,Rural Area
0500000US38057,8350,Mercer County,North Dakota,Rural Area
0500000US38059,33291,Morton County,North Dakota,Micro Area
0500000US38061,9809,Mountrail County,North Dakota,Rural Area
0500000US38063,3015,Nelson County,North Dakota,Rural Area
0500000US38065,1877,Oliver County,North Dakota,Rural Area
0500000US38067,6844,Pembina County,North Dakota,Rural Area
0500000US38069,3990,Pierce County,North Dakota,Rural Area
0500000US38071,11605,Ramsey County,North Dakota,Micro Area
0500000US38073,5703,Ransom County,North Dakota,Rural Area
0500000US38075,2282,Renville County,North Dakota,Rural Area
0500000US38077,16529,Richland County,North Dakota,Micro Area
0500000US38079,12187,Rolette County,North Dakota,Micro Area
0500000US38081,3862,Sargent County,North Dakota,Rural Area
0500000US38083,1265,Sheridan County,North Dakota,Rural Area
0500000US38085,3898,Sioux County,North Dakota,Rural Area
0500000US38087,706,Slope County,North Dakota,Rural Area
0500000US38089,33646,Stark County,North Dakota,Micro Area
0500000US38091,1798,Steele County,North Dakota,Rural Area
0500000US38093,21593,Stutsman County,North Dakota,Micro Area
0500000US38095,2162,Towner County,North Dakota,Rural Area
0500000US38097,7997,Traill County,North Dakota,Rural Area
0500000US38099,10563,Walsh County,North Dakota,Micro Area
0500000US38101,69919,Ward County,North Dakota,Small Metro Area
0500000US38103,3982,Wells County,North Dakota,Rural Area
0500000US38105,40950,Williams County,North Dakota,Micro Area
0500000US39001,27477,Adams County,Ohio,Micro Area
0500000US39003,102206,Allen County,Ohio,Small Metro Area
0500000US39005,52447,Ashland County,Ohio,Small Metro Area
0500000US39007,97574,Ashtabula County,Ohio,Small Metro Area
0500000US39009,62431,Athens County,Ohio,Small Metro Area
0500000US39011,46422,Auglaize County,Ohio,Micro Area
0500000US39013,66497,Belmont County,Ohio,Small Metro Area
0500000US39015,43676,Brown County,Ohio,Micro Area
0500000US39017,390357,Butler County,Ohio,Medium Metro Area
0500000US39019,26721,Carroll County,Ohio,Micro Area
0500000US39021,38714,Champaign County,Ohio,Micro Area
0500000US39023,136001,Clark County,Ohio,Small Metro Area
0500000US39025,208601,Clermont County,Ohio,Small Metro Area
0500000US39027,42018,Clinton County,Ohio,Micro Area
0500000US39029,101877,Columbiana County,Ohio,Small Metro Area
0500000US39031,36612,Coshocton County,Ohio,Micro Area
0500000US39033,42025,Crawford County,Ohio,Micro Area
0500000US39035,1264817,Cuyahoga County,Ohio,Large Metro Area
0500000US39037,51881,Darke County,Ohio,Small Metro Area
0500000US39039,38286,Defiance County,Ohio,Micro Area
0500000US39041,214124,Delaware County,Ohio,Small Metro Area
0500000US39043,75622,Erie County,Ohio,Small Metro Area
0500000US39045,158921,Fairfield County,Ohio,Small Metro Area
0500000US39047,28951,Fayette County,Ohio,Micro Area
0500000US39049,1323807,Franklin County,Ohio,Large Metro Area
0500000US39051,42713,Fulton County,Ohio,Micro Area
0500000US39053,29220,Gallia County,Ohio,Micro Area
0500000US39055,95397,Geauga County,Ohio,Small Metro Area
0500000US39057,167966,Greene County,Ohio,Small Metro Area
0500000US39059,38438,Guernsey County,Ohio,Micro Area
0500000US39061,830639,Hamilton County,Ohio,Medium Metro Area
0500000US39063,74920,Hancock County,Ohio,Small Metro Area
0500000US39065,30696,Hardin County,Ohio,Micro Area
0500000US39067,14483,Harrison County,Ohio,Micro Area
0500000US39069,27662,Henry County,Ohio,Micro Area
0500000US39071,43317,Highland County,Ohio,Micro Area
0500000US39073,28050,Hocking County,Ohio,Micro Area
0500000US39075,44223,Holmes County,Ohio,Micro Area
0500000US39077,58565,Huron County,Ohio,Small Metro Area
0500000US39079,32653,Jackson County,Ohio,Micro Area
0500000US39081,65249,Jefferson County,Ohio,Small Metro Area
0500000US39083,62721,Knox County,Ohio,Small Metro Area
0500000US39085,232603,Lake County,Ohio,Small Metro Area
0500000US39087,58240,Lawrence County,Ohio,Small Metro Area
0500000US39089,178519,Licking County,Ohio,Small Metro Area
0500000US39091,46150,Logan County,Ohio,Micro Area
0500000US39093,312964,Lorain County,Ohio,Medium Metro Area
0500000US39095,431279,Lucas County,Ohio,Medium Metro Area
0500000US39097,43824,Madison County,Ohio,Micro Area
0500000US39099,228614,Mahoning County,Ohio,Small Metro Area
0500000US39101,65359,Marion County,Ohio,Small Metro Area
0500000US39103,182470,Medina County,Ohio,Small Metro Area
0500000US39105,22210,Meigs County,Ohio,Micro Area
0500000US39107,42528,Mercer County,Ohio,Micro Area
0500000US39109,108774,Miami County,Ohio,Small Metro Area
0500000US39111,13385,Monroe County,Ohio,Micro Area
0500000US39113,537309,Montgomery County,Ohio,Medium Metro Area
0500000US39115,13802,Morgan County,Ohio,Micro Area
0500000US39117,34950,Morrow County,Ohio,Micro Area
0500000US39119,86410,Muskingum County,Ohio,Small Metro Area
0500000US39121,14115,Noble County,Ohio,Micro Area
0500000US39123,40364,Ottawa County,Ohio,Micro Area
