id,pop_total,county,state,pop_class,year,broadband_pct,total_pop_enrolled,percent_total_pop_enrolled,margin_total_pop,geo_id_x,est_total_households,est_med_income_households,est_total_families,est_med_income_families,geo_id_y,est_total_pop_16_over,est_emp_pop_ratio_16_over,est_unemp_pop_ratio_16_over,geo_id_x,total_one_device,total_multi_device,total_without_device,total_households_org,geo_id_y,total_with_subs_org,total_without_subs_org,total_cellular_subs,total_with_cell_sub_only,total_subs,total_without_subs,total_subs_w_cell
0500000US47181,16232.0,Wayne County,Tennessee,Micro Area,2018.0,0.62400001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US47183,32902.0,Weakley County,Tennessee,Micro Area,2018.0,0.699,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US47185,27351.0,White County,Tennessee,Micro Area,2018.0,0.662,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US47187,247726.0,Williamson County,Tennessee,Small Metro Area,2018.0,0.921,51375.0,78.3,1271.0,0500000US47187,80601.0,110700.0,63944.0,125976.0,0500000US47187,176453.0,67.7,2.6,0500000US47187,79891.0,70797.0,11553.0,176453.0,0500000US47187,156798.0,,,,0.0,0.0,0.0
0500000US47189,147737.0,Wilson County,Tennessee,Small Metro Area,2018.0,0.83899999,25629.0,74.2,1362.0,0500000US47189,52489.0,76756.0,38241.0,88888.0,0500000US47189,110741.0,64.4,2.9,0500000US47189,51382.0,43852.0,8420.0,110741.0,0500000US47189,98239.0,,,,0.0,0.0,0.0
0500000US48001,57922.0,Anderson County,Texas,Small Metro Area,2018.0,0.662,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48003,18610.0,Andrews County,Texas,Micro Area,2018.0,0.84800005,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48005,86395.0,Angelina County,Texas,Small Metro Area,2018.0,0.79300004,16922.0,79.8,690.0,0500000US48005,29898.0,47519.0,21615.0,51564.0,0500000US48005,67221.0,52.4,5.6,0500000US48005,29425.0,27133.0,6072.0,67221.0,0500000US48005,53958.0,,,,9557.0,0.0,9557.0
0500000US48007,23830.0,Aransas County,Texas,Micro Area,2018.0,0.79500008,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48009,8560.0,Archer County,Texas,Rural Area,2018.0,0.74800003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48011,1848.0,Armstrong County,Texas,Rural Area,2018.0,0.76300001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48013,48981.0,Atascosa County,Texas,Micro Area,2018.0,0.76600003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48015,30167.0,Austin County,Texas,Micro Area,2018.0,0.71600002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48017,6904.0,Bailey County,Texas,Rural Area,2018.0,0.68599999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48019,20851.0,Bandera County,Texas,Micro Area,2018.0,0.787,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48021,97216.0,Bastrop County,Texas,Small Metro Area,2018.0,0.80500001,16931.0,86.2,1063.0,0500000US48021,25334.0,69067.0,18858.0,79430.0,0500000US48021,67002.0,56.9,5.6,0500000US48021,29848.0,27500.0,4163.0,67002.0,0500000US48021,44884.0,,,,0.0,0.0,0.0
0500000US48023,3465.0,Baylor County,Texas,Rural Area,2018.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48025,31047.0,Bee County,Texas,Micro Area,2018.0,0.611,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48027,370647.0,Bell County,Texas,Medium Metro Area,2018.0,0.82799995,68248.0,67.9,1727.0,0500000US48027,123188.0,54495.0,83783.0,63900.0,0500000US48027,267437.0,55.4,7.4,0500000US48027,120341.0,111081.0,15482.0,267437.0,0500000US48027,173955.0,62283.0,,,65200.0,62283.0,65200.0
0500000US48029,2009324.0,Bexar County,Texas,Large Metro Area,2018.0,0.78899997,364338.0,67.3,4374.0,0500000US48029,644193.0,54149.0,411518.0,66925.0,0500000US48029,1534680.0,60.1,5.6,0500000US48029,683445.0,638534.0,96350.0,1534680.0,0500000US48029,1241680.0,892711.0,48722.0,,243405.0,892711.0,292127.0
0500000US48031,11374.0,Blanco County,Texas,Micro Area,2018.0,0.801,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48033,631.0,Borden County,Texas,Rural Area,,,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48035,18235.0,Bosque County,Texas,Micro Area,2018.0,0.708,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48037,92893.0,Bowie County,Texas,Small Metro Area,2018.0,0.68000001,17112.0,77.8,967.0,0500000US48037,35228.0,47134.0,23551.0,60375.0,0500000US48037,73446.0,50.3,4.9,0500000US48037,34793.0,28863.0,6411.0,73446.0,0500000US48037,51555.0,,,,17985.0,0.0,17985.0
0500000US48039,372031.0,Brazoria County,Texas,Medium Metro Area,2018.0,0.84600002,69929.0,67.3,1985.0,0500000US48039,120802.0,73623.0,86582.0,89489.0,0500000US48039,283483.0,59.8,4.0,0500000US48039,133264.0,113677.0,15732.0,283483.0,0500000US48039,201553.0,81278.0,,,41675.0,81278.0,41675.0
0500000US48041,233849.0,Brazos County,Texas,Small Metro Area,2018.0,0.80899996,33814.0,34.8,1359.0,0500000US48041,81030.0,50110.0,42273.0,73667.0,0500000US48041,185017.0,56.1,3.8,0500000US48041,69389.0,86723.0,8191.0,185017.0,0500000US48041,146655.0,43076.0,,,18512.0,43076.0,18512.0
0500000US48043,9546.0,Brewster County,Texas,Rural Area,2018.0,0.75400001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48045,1435.0,Briscoe County,Texas,Rural Area,2018.0,0.722,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48047,7076.0,Brooks County,Texas,Rural Area,2018.0,0.61000001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48049,38095.0,Brown County,Texas,Micro Area,2018.0,0.708,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48051,17642.0,Burleson County,Texas,Micro Area,2018.0,0.68000001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48053,49130.0,Burnet County,Texas,Micro Area,2018.0,0.755,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48055,45883.0,Caldwell County,Texas,Micro Area,2018.0,0.64599997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48057,20106.0,Calhoun County,Texas,Micro Area,2018.0,0.75999999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48059,13708.0,Callahan County,Texas,Micro Area,2018.0,0.64899999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48061,421017.0,Cameron County,Texas,Medium Metro Area,2018.0,0.53600001,91330.0,76.0,2725.0,0500000US48061,124812.0,38378.0,99070.0,43892.0,0500000US48061,310656.0,52.5,5.0,0500000US48061,137121.0,118774.0,25645.0,310656.0,0500000US48061,295646.0,273952.0,,,0.0,273952.0,0.0
0500000US48063,12464.0,Camp County,Texas,Micro Area,2018.0,0.60899997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48065,5807.0,Carson County,Texas,Rural Area,2018.0,0.73699999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48067,28454.0,Cass County,Texas,Micro Area,2018.0,0.62299997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48069,7371.0,Castro County,Texas,Rural Area,2018.0,0.67900002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48071,46571.0,Chambers County,Texas,Micro Area,2018.0,0.80399996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48073,50412.0,Cherokee County,Texas,Small Metro Area,2018.0,0.68799996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48075,6664.0,Childress County,Texas,Rural Area,2018.0,0.71600002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48077,10218.0,Clay County,Texas,Micro Area,2018.0,0.713,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48079,2547.0,Cochran County,Texas,Rural Area,2018.0,0.597,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48081,3285.0,Coke County,Texas,Rural Area,2018.0,0.68299997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48083,7684.0,Coleman County,Texas,Rural Area,2018.0,0.68199998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48085,1064465.0,Collin County,Texas,Large Metro Area,2018.0,0.91399997,197872.0,69.5,3020.0,0500000US48085,344824.0,96051.0,253044.0,112877.0,0500000US48085,774988.0,68.0,3.6,0500000US48085,353168.0,326906.0,40334.0,774988.0,0500000US48085,535419.0,109565.0,120382.0,,75719.0,109565.0,196101.0
0500000US48087,2652.0,Collingsworth County,Texas,Rural Area,2018.0,0.68000001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48089,20557.0,Colorado County,Texas,Micro Area,2018.0,0.63200003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48091,161501.0,Comal County,Texas,Small Metro Area,2018.0,0.87,23768.0,73.6,1194.0,0500000US48091,53182.0,76203.0,38383.0,90982.0,0500000US48091,119542.0,53.3,3.3,0500000US48091,53404.0,47886.0,9671.0,119542.0,0500000US48091,110860.0,30430.0,,,0.0,30430.0,0.0
0500000US48093,13594.0,Comanche County,Texas,Micro Area,2018.0,0.65999997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48095,3303.0,Concho County,Texas,Rural Area,2018.0,0.70300001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48097,41668.0,Cooke County,Texas,Micro Area,2018.0,0.759,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48099,83093.0,Coryell County,Texas,Small Metro Area,2018.0,0.83999997,13561.0,67.2,759.0,0500000US48099,21491.0,46131.0,14496.0,54805.0,0500000US48099,59586.0,38.9,6.8,0500000US48099,25924.0,26458.0,2908.0,59586.0,0500000US48099,43745.0,,,,9825.0,0.0,9825.0
0500000US48101,1380.0,Cottle County,Texas,Rural Area,2018.0,0.64899999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48103,4675.0,Crane County,Texas,Rural Area,2018.0,0.71100003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48105,3098.0,Crockett County,Texas,Rural Area,2018.0,0.73400003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48107,5133.0,Crosby County,Texas,Rural Area,2018.0,0.64700001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48109,2188.0,Culberson County,Texas,Rural Area,2018.0,0.50199997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48111,7115.0,Dallam County,Texas,Rural Area,2018.0,0.72400004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48113,2613539.0,Dallas County,Texas,Large Metro Area,2018.0,0.78499997,495329.0,72.4,4605.0,0500000US48113,937438.0,59839.0,601367.0,67315.0,0500000US48113,2022625.0,65.9,4.3,0500000US48113,913939.0,856073.0,110003.0,2022625.0,0500000US48113,1233476.0,739615.0,135971.0,,642097.0,739615.0,778068.0
0500000US48115,12456.0,Dawson County,Texas,Micro Area,2018.0,0.68299997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48117,18583.0,Deaf Smith County,Texas,Micro Area,2018.0,0.74599999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48119,5230.0,Delta County,Texas,Rural Area,2018.0,0.69700003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48121,906422.0,Denton County,Texas,Medium Metro Area,2018.0,0.90100002,158153.0,65.1,2240.0,0500000US48121,297899.0,88117.0,212406.0,106492.0,0500000US48121,673154.0,69.7,4.0,0500000US48121,305797.0,286342.0,31001.0,673154.0,0500000US48121,503096.0,118599.0,62760.0,,68796.0,118599.0,131556.0
0500000US48123,19824.0,DeWitt County,Texas,Micro Area,2018.0,0.639,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48125,1770.0,Dickens County,Texas,Rural Area,2018.0,0.73500001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48127,8615.0,Dimmit County,Texas,Rural Area,2018.0,0.57199997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48129,3258.0,Donley County,Texas,Rural Area,2018.0,0.60600001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48131,9831.0,Duval County,Texas,Rural Area,2018.0,0.59399998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48133,17725.0,Eastland County,Texas,Micro Area,2018.0,0.64399999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48135,165171.0,Ector County,Texas,Small Metro Area,2018.0,0.81700003,34688.0,78.6,1734.0,0500000US48135,54326.0,64165.0,38983.0,80652.0,0500000US48135,117708.0,64.6,4.4,0500000US48135,52548.0,49442.0,6097.0,117708.0,0500000US48135,93353.0,68172.0,,,0.0,68172.0,0.0
0500000US48137,1422.0,Edwards County,Texas,Rural Area,2018.0,0.44300002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48139,192455.0,Ellis County,Texas,Small Metro Area,2018.0,0.847,36547.0,75.9,1204.0,0500000US48139,58633.0,77794.0,46089.0,86883.0,0500000US48139,137246.0,65.2,3.3,0500000US48139,62228.0,55640.0,9118.0,137246.0,0500000US48139,113323.0,32733.0,,,0.0,32733.0,0.0
0500000US48141,865657.0,El Paso County,Texas,Medium Metro Area,2018.0,0.74599999,166301.0,65.7,3292.0,0500000US48141,270160.0,43958.0,190227.0,49356.0,0500000US48141,639198.0,56.3,6.3,0500000US48141,275672.0,266749.0,44580.0,639198.0,0500000US48141,499227.0,523461.0,8891.0,,127523.0,523461.0,136414.0
0500000US48143,42545.0,Erath County,Texas,Micro Area,2018.0,0.74599999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48145,16968.0,Falls County,Texas,Micro Area,2018.0,0.58099997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48147,35662.0,Fannin County,Texas,Micro Area,2018.0,0.69200003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48149,24435.0,Fayette County,Texas,Micro Area,2018.0,0.597,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48151,3672.0,Fisher County,Texas,Rural Area,2018.0,0.676,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48153,5402.0,Floyd County,Texas,Rural Area,2018.0,0.72400004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48155,1095.0,Foard County,Texas,Rural Area,2018.0,0.68000001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48157,822779.0,Fort Bend County,Texas,Medium Metro Area,2018.0,0.91700006,163428.0,70.5,3056.0,0500000US48157,245410.0,91931.0,199146.0,103717.0,0500000US48157,597161.0,64.2,5.1,0500000US48157,272865.0,249738.0,29367.0,597161.0,0500000US48157,311061.0,138923.0,127250.0,,123834.0,138923.0,251084.0
0500000US48159,10359.0,Franklin County,Texas,Micro Area,2018.0,0.77399999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48161,19435.0,Freestone County,Texas,Micro Area,2018.0,0.66300005,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48163,18385.0,Frio County,Texas,Micro Area,2018.0,0.59799999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48165,21598.0,Gaines County,Texas,Micro Area,2018.0,0.75400001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48167,350682.0,Galveston County,Texas,Medium Metro Area,2018.0,0.82599998,61339.0,69.5,1537.0,0500000US48167,121976.0,73840.0,82957.0,90748.0,0500000US48167,265834.0,60.4,7.1,0500000US48167,124665.0,105600.0,17525.0,265834.0,0500000US48167,210097.0,60497.0,8866.0,,33594.0,60497.0,42460.0
0500000US48169,5816.0,Garza County,Texas,Rural Area,2018.0,0.77900004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48171,26725.0,Gillespie County,Texas,Micro Area,2018.0,0.773,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48173,1116.0,Glasscock County,Texas,Rural Area,2018.0,0.75699997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48175,7012.0,Goliad County,Texas,Rural Area,2018.0,0.62299997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48177,19653.0,Gonzales County,Texas,Micro Area,2018.0,0.70899999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48179,21227.0,Gray County,Texas,Micro Area,2018.0,0.72100002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48181,135543.0,Grayson County,Texas,Small Metro Area,2018.0,0.73799998,22083.0,67.3,1095.0,0500000US48181,48963.0,51158.0,31837.0,67474.0,0500000US48181,106706.0,57.6,5.2,0500000US48181,49248.0,40018.0,9581.0,106706.0,0500000US48181,91844.0,,,,0.0,0.0,0.0
0500000US48183,124239.0,Gregg County,Texas,Small Metro Area,2018.0,0.75199997,22428.0,75.8,1114.0,0500000US48183,45513.0,51361.0,29512.0,69582.0,0500000US48183,95713.0,59.0,4.8,0500000US48183,42399.0,38030.0,8026.0,95713.0,0500000US48183,72541.0,,,,19290.0,0.0,19290.0
0500000US48185,29268.0,Grimes County,Texas,Micro Area,2018.0,0.66900003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48187,172706.0,Guadalupe County,Texas,Small Metro Area,2018.0,0.83700001,31551.0,74.4,1350.0,0500000US48187,54789.0,74459.0,41568.0,86902.0,0500000US48187,126505.0,60.8,3.1,0500000US48187,56643.0,51757.0,8185.0,126505.0,0500000US48187,102167.0,45657.0,,,0.0,45657.0,0.0
0500000US48189,32522.0,Hale County,Texas,Micro Area,2018.0,0.75699997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48191,2825.0,Hall County,Texas,Rural Area,2018.0,0.59600002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48193,8222.0,Hamilton County,Texas,Rural Area,2018.0,0.66799998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48195,5285.0,Hansford County,Texas,Rural Area,2018.0,0.73500001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48197,3549.0,Hardeman County,Texas,Rural Area,2018.0,0.65600002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48199,56231.0,Hardin County,Texas,Small Metro Area,2018.0,0.76999998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48201,4731145.0,Harris County,Texas,Large Metro Area,2018.0,0.81,904746.0,70.2,6803.0,0500000US48201,1600357.0,60232.0,1102826.0,68340.0,0500000US48201,3575799.0,63.5,5.6,0500000US48201,1621474.0,1518928.0,185240.0,3575799.0,0500000US48201,2186778.0,1433458.0,274940.0,,1095715.0,1433458.0,1370655.0
0500000US48203,68839.0,Harrison County,Texas,Small Metro Area,2018.0,0.63999999,14101.0,82.2,1112.0,0500000US48203,22928.0,50561.0,15766.0,66090.0,0500000US48203,52209.0,55.8,4.8,0500000US48203,22619.0,20736.0,4148.0,52209.0,0500000US48203,39487.0,,,,0.0,0.0,0.0
0500000US48205,5382.0,Hartley County,Texas,Rural Area,2018.0,0.77100003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48207,5416.0,Haskell County,Texas,Rural Area,2018.0,0.61199999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48209,241067.0,Hays County,Texas,Small Metro Area,2018.0,0.82799995,35445.0,50.8,1810.0,0500000US48209,75164.0,65943.0,48342.0,81720.0,0500000US48209,177260.0,63.5,6.2,0500000US48209,74153.0,79684.0,8878.0,177260.0,0500000US48209,156938.0,64866.0,,,0.0,64866.0,0.0
0500000US48211,3382.0,Hemphill County,Texas,Rural Area,2018.0,0.72299999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48213,82150.0,Henderson County,Texas,Small Metro Area,2018.0,0.722,12213.0,79.3,1313.0,0500000US48213,30843.0,42020.0,20780.0,52384.0,0500000US48213,66409.0,45.0,5.8,0500000US48213,29475.0,25271.0,7870.0,66409.0,0500000US48213,60476.0,,,,0.0,0.0,0.0
0500000US48215,870781.0,Hidalgo County,Texas,Medium Metro Area,2018.0,0.653,210069.0,76.4,2980.0,0500000US48215,237323.0,39165.0,190170.0,43286.0,0500000US48215,614895.0,55.0,6.3,0500000US48215,262877.0,249786.0,42512.0,614895.0,0500000US48215,527946.0,558105.0,,,69778.0,558105.0,69778.0
0500000US48217,35874.0,Hill County,Texas,Micro Area,2018.0,0.73500001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48219,21537.0,Hockley County,Texas,Micro Area,2018.0,0.74200004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48221,61598.0,Hood County,Texas,Small Metro Area,2018.0,0.82099998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48223,36787.0,Hopkins County,Texas,Micro Area,2018.0,0.77200001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48225,22066.0,Houston County,Texas,Micro Area,2018.0,0.55599999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48227,34860.0,Howard County,Texas,Micro Area,2018.0,0.72299999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48229,3202.0,Hudspeth County,Texas,Rural Area,2018.0,0.45599997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48231,99956.0,Hunt County,Texas,Small Metro Area,2018.0,0.74000001,17304.0,71.4,879.0,0500000US48231,34132.0,55248.0,23519.0,72732.0,0500000US48231,75537.0,58.2,5.0,0500000US48231,31765.0,31559.0,6028.0,75537.0,0500000US48231,61829.0,,,,0.0,0.0,0.0
0500000US48233,20617.0,Hutchinson County,Texas,Micro Area,2018.0,0.77600002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48235,1513.0,Irion County,Texas,Rural Area,2018.0,0.68799996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48237,8472.0,Jack County,Texas,Rural Area,2018.0,0.65000004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48239,14988.0,Jackson County,Texas,Micro Area,2018.0,0.69300002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48241,32980.0,Jasper County,Texas,Micro Area,2018.0,0.60000002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48243,1996.0,Jeff Davis County,Texas,Rural Area,2018.0,0.66600001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48245,256526.0,Jefferson County,Texas,Medium Metro Area,2018.0,0.685,45549.0,72.7,1314.0,0500000US48245,90839.0,47177.0,58949.0,57997.0,0500000US48245,199452.0,52.4,3.9,0500000US48245,88680.0,81883.0,16410.0,199452.0,0500000US48245,117623.0,38283.0,,,65616.0,38283.0,65616.0
0500000US48247,4838.0,Jim Hogg County,Texas,Rural Area,2018.0,0.49899998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48249,38891.0,Jim Wells County,Texas,Micro Area,2018.0,0.55199999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48251,179927.0,Johnson County,Texas,Small Metro Area,2018.0,0.82599998,26638.0,78.4,2164.0,0500000US48251,59180.0,62390.0,44857.0,70694.0,0500000US48251,132376.0,59.0,3.6,0500000US48251,61415.0,51928.0,9406.0,132376.0,0500000US48251,120483.0,26108.0,,,0.0,26108.0,0.0
0500000US48253,19663.0,Jones County,Texas,Micro Area,2018.0,0.70099998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48255,14710.0,Karnes County,Texas,Micro Area,2018.0,0.579,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48257,145310.0,Kaufman County,Texas,Small Metro Area,2018.0,0.77200001,26005.0,82.0,993.0,0500000US48257,39049.0,66668.0,30719.0,73333.0,0500000US48257,96709.0,63.5,6.9,0500000US48257,43531.0,38945.0,5856.0,96709.0,0500000US48257,79597.0,19001.0,,,11667.0,19001.0,11667.0
0500000US48259,44279.0,Kendall County,Texas,Micro Area,2018.0,0.85800004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48261,350.0,Kenedy County,Texas,Rural Area,2018.0,0.44999999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48263,753.0,Kent County,Texas,Rural Area,2018.0,0.68599999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48265,52598.0,Kerr County,Texas,Small Metro Area,2018.0,0.78600001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48267,4286.0,Kimble County,Texas,Rural Area,2018.0,0.66999996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48269,265.0,King County,Texas,Rural Area,,,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48271,3129.0,Kinney County,Texas,Rural Area,2018.0,0.54399997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48273,31040.0,Kleberg County,Texas,Micro Area,2018.0,0.736,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48275,3353.0,Knox County,Texas,Rural Area,2018.0,0.68599999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48277,50088.0,Lamar County,Texas,Small Metro Area,2018.0,0.66100001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48279,13045.0,Lamb County,Texas,Micro Area,2018.0,0.648,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48281,21627.0,Lampasas County,Texas,Micro Area,2018.0,0.75099999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48283,6664.0,La Salle County,Texas,Rural Area,2018.0,0.60000002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48285,20337.0,Lavaca County,Texas,Micro Area,2018.0,0.73100001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48287,17478.0,Lee County,Texas,Micro Area,2018.0,0.75199997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48289,15719.0,Leon County,Texas,Micro Area,2018.0,0.71399999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48291,91628.0,Liberty County,Texas,Small Metro Area,2018.0,0.755,17169.0,81.0,1348.0,0500000US48291,27468.0,51955.0,18066.0,60789.0,0500000US48291,66358.0,48.5,4.2,0500000US48291,30158.0,27125.0,3818.0,66358.0,0500000US48291,54394.0,,,,7743.0,0.0,7743.0
0500000US48293,22146.0,Limestone County,Texas,Micro Area,2018.0,0.61400002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48295,3059.0,Lipscomb County,Texas,Rural Area,2018.0,0.79899997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48297,11335.0,Live Oak County,Texas,Micro Area,2018.0,0.57499999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48299,21243.0,Llano County,Texas,Micro Area,2018.0,0.75999999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48301,64.0,Loving County,Texas,Rural Area,,,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48303,310639.0,Lubbock County,Texas,Medium Metro Area,2018.0,0.76499999,51821.0,49.9,1805.0,0500000US48303,115686.0,50505.0,71198.0,70153.0,0500000US48303,241507.0,63.0,3.2,0500000US48303,98030.0,105235.0,16123.0,241507.0,0500000US48303,197797.0,79104.0,,,16698.0,79104.0,16698.0
0500000US48305,5596.0,Lynn County,Texas,Rural Area,2018.0,0.69300002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48307,7630.0,McCulloch County,Texas,Rural Area,2018.0,0.73500001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48309,260579.0,McLennan County,Texas,Medium Metro Area,2018.0,0.74000001,45176.0,60.5,1181.0,0500000US48309,92158.0,48713.0,60708.0,59175.0,0500000US48309,199014.0,58.1,3.6,0500000US48309,83490.0,82597.0,15267.0,199014.0,0500000US48309,160327.0,46765.0,,,28480.0,46765.0,28480.0
0500000US48311,600.0,McMullen County,Texas,Rural Area,2018.0,0.68599999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48313,13455.0,Madison County,Texas,Micro Area,2018.0,0.66900003,,,,,,,,,,,,,,,,,,,,,,,,,
