statenam,county,year,id,broadband,cfips
Indiana,Wells County,2018,0500000US18179,0.75300002,18179
Indiana,White County,2000,0500000US18181,,18181
Indiana,White County,2001,0500000US18181,,18181
Indiana,White County,2002,0500000US18181,,18181
Indiana,White County,2003,0500000US18181,,18181
Indiana,White County,2004,0500000US18181,,18181
Indiana,White County,2005,0500000US18181,,18181
Indiana,White County,2006,0500000US18181,,18181
Indiana,White County,2007,0500000US18181,,18181
Indiana,White County,2008,0500000US18181,,18181
Indiana,White County,2009,0500000US18181,,18181
Indiana,White County,2010,0500000US18181,,18181
Indiana,White County,2011,0500000US18181,,18181
Indiana,White County,2012,0500000US18181,,18181
Indiana,White County,2013,0500000US18181,,18181
Indiana,White County,2014,0500000US18181,,18181
Indiana,White County,2015,0500000US18181,,18181
Indiana,White County,2016,0500000US18181,,18181
Indiana,White County,2017,0500000US18181,0.53070176,18181
Indiana,White County,2018,0500000US18181,0.76600003,18181
Indiana,Whitley County,2000,0500000US18183,,18183
Indiana,Whitley County,2001,0500000US18183,,18183
Indiana,Whitley County,2002,0500000US18183,,18183
Indiana,Whitley County,2003,0500000US18183,,18183
Indiana,Whitley County,2004,0500000US18183,,18183
Indiana,Whitley County,2005,0500000US18183,,18183
Indiana,Whitley County,2006,0500000US18183,,18183
Indiana,Whitley County,2007,0500000US18183,,18183
Indiana,Whitley County,2008,0500000US18183,,18183
Indiana,Whitley County,2009,0500000US18183,,18183
Indiana,Whitley County,2010,0500000US18183,,18183
Indiana,Whitley County,2011,0500000US18183,,18183
Indiana,Whitley County,2012,0500000US18183,,18183
Indiana,Whitley County,2013,0500000US18183,,18183
Indiana,Whitley County,2014,0500000US18183,,18183
Indiana,Whitley County,2015,0500000US18183,,18183
Indiana,Whitley County,2016,0500000US18183,,18183
Indiana,Whitley County,2017,0500000US18183,0.50937498,18183
Indiana,Whitley County,2018,0500000US18183,0.77999997,18183
Iowa,Adair County,2000,0500000US19001,,19001
Iowa,Adair County,2001,0500000US19001,,19001
Iowa,Adair County,2002,0500000US19001,,19001
Iowa,Adair County,2003,0500000US19001,,19001
Iowa,Adair County,2004,0500000US19001,,19001
Iowa,Adair County,2005,0500000US19001,,19001
Iowa,Adair County,2006,0500000US19001,,19001
Iowa,Adair County,2007,0500000US19001,,19001
Iowa,Adair County,2008,0500000US19001,,19001
Iowa,Adair County,2009,0500000US19001,,19001
Iowa,Adair County,2010,0500000US19001,,19001
Iowa,Adair County,2011,0500000US19001,,19001
Iowa,Adair County,2012,0500000US19001,,19001
Iowa,Adair County,2013,0500000US19001,,19001
Iowa,Adair County,2014,0500000US19001,,19001
Iowa,Adair County,2015,0500000US19001,,19001
Iowa,Adair County,2016,0500000US19001,,19001
Iowa,Adair County,2017,0500000US19001,0.69230765,19001
Iowa,Adair County,2018,0500000US19001,0.71999997,19001
Iowa,Adams County,2000,0500000US19003,,19003
Iowa,Adams County,2001,0500000US19003,,19003
Iowa,Adams County,2002,0500000US19003,,19003
Iowa,Adams County,2003,0500000US19003,,19003
Iowa,Adams County,2004,0500000US19003,,19003
Iowa,Adams County,2005,0500000US19003,,19003
Iowa,Adams County,2006,0500000US19003,,19003
Iowa,Adams County,2007,0500000US19003,,19003
Iowa,Adams County,2008,0500000US19003,,19003
Iowa,Adams County,2009,0500000US19003,,19003
Iowa,Adams County,2010,0500000US19003,,19003
Iowa,Adams County,2011,0500000US19003,,19003
Iowa,Adams County,2012,0500000US19003,,19003
Iowa,Adams County,2013,0500000US19003,,19003
Iowa,Adams County,2014,0500000US19003,,19003
Iowa,Adams County,2015,0500000US19003,,19003
Iowa,Adams County,2016,0500000US19003,,19003
Iowa,Adams County,2017,0500000US19003,0.56410253,19003
Iowa,Adams County,2018,0500000US19003,0.72299999,19003
Iowa,Allamakee County,2000,0500000US19005,,19005
Iowa,Allamakee County,2001,0500000US19005,,19005
Iowa,Allamakee County,2002,0500000US19005,,19005
Iowa,Allamakee County,2003,0500000US19005,,19005
Iowa,Allamakee County,2004,0500000US19005,,19005
Iowa,Allamakee County,2005,0500000US19005,,19005
Iowa,Allamakee County,2006,0500000US19005,,19005
Iowa,Allamakee County,2007,0500000US19005,,19005
Iowa,Allamakee County,2008,0500000US19005,,19005
Iowa,Allamakee County,2009,0500000US19005,,19005
Iowa,Allamakee County,2010,0500000US19005,,19005
Iowa,Allamakee County,2011,0500000US19005,,19005
Iowa,Allamakee County,2012,0500000US19005,,19005
Iowa,Allamakee County,2013,0500000US19005,,19005
Iowa,Allamakee County,2014,0500000US19005,,19005
Iowa,Allamakee County,2015,0500000US19005,,19005
Iowa,Allamakee County,2016,0500000US19005,,19005
Iowa,Allamakee County,2017,0500000US19005,0.59677416,19005
Iowa,Allamakee County,2018,0500000US19005,0.70600003,19005
Iowa,Appanoose County,2000,0500000US19007,,19007
Iowa,Appanoose County,2001,0500000US19007,,19007
Iowa,Appanoose County,2002,0500000US19007,,19007
Iowa,Appanoose County,2003,0500000US19007,,19007
Iowa,Appanoose County,2004,0500000US19007,,19007
Iowa,Appanoose County,2005,0500000US19007,,19007
Iowa,Appanoose County,2006,0500000US19007,,19007
Iowa,Appanoose County,2007,0500000US19007,,19007
Iowa,Appanoose County,2008,0500000US19007,,19007
Iowa,Appanoose County,2009,0500000US19007,,19007
Iowa,Appanoose County,2010,0500000US19007,,19007
Iowa,Appanoose County,2011,0500000US19007,,19007
Iowa,Appanoose County,2012,0500000US19007,,19007
Iowa,Appanoose County,2013,0500000US19007,,19007
Iowa,Appanoose County,2014,0500000US19007,,19007
Iowa,Appanoose County,2015,0500000US19007,,19007
Iowa,Appanoose County,2016,0500000US19007,,19007
Iowa,Appanoose County,2017,0500000US19007,0.54945052,19007
Iowa,Appanoose County,2018,0500000US19007,0.676,19007
Iowa,Audubon County,2000,0500000US19009,,19009
Iowa,Audubon County,2001,0500000US19009,,19009
Iowa,Audubon County,2002,0500000US19009,,19009
Iowa,Audubon County,2003,0500000US19009,,19009
Iowa,Audubon County,2004,0500000US19009,,19009
Iowa,Audubon County,2005,0500000US19009,,19009
Iowa,Audubon County,2006,0500000US19009,,19009
Iowa,Audubon County,2007,0500000US19009,,19009
Iowa,Audubon County,2008,0500000US19009,,19009
Iowa,Audubon County,2009,0500000US19009,,19009
Iowa,Audubon County,2010,0500000US19009,,19009
Iowa,Audubon County,2011,0500000US19009,,19009
Iowa,Audubon County,2012,0500000US19009,,19009
Iowa,Audubon County,2013,0500000US19009,,19009
Iowa,Audubon County,2014,0500000US19009,,19009
Iowa,Audubon County,2015,0500000US19009,,19009
Iowa,Audubon County,2016,0500000US19009,,19009
Iowa,Audubon County,2017,0500000US19009,0.64179111,19009
Iowa,Audubon County,2018,0500000US19009,0.70699996,19009
Iowa,Benton County,2000,0500000US19011,,19011
Iowa,Benton County,2001,0500000US19011,,19011
Iowa,Benton County,2002,0500000US19011,,19011
Iowa,Benton County,2003,0500000US19011,,19011
Iowa,Benton County,2004,0500000US19011,,19011
Iowa,Benton County,2005,0500000US19011,,19011
Iowa,Benton County,2006,0500000US19011,,19011
Iowa,Benton County,2007,0500000US19011,,19011
Iowa,Benton County,2008,0500000US19011,,19011
Iowa,Benton County,2009,0500000US19011,,19011
Iowa,Benton County,2010,0500000US19011,,19011
Iowa,Benton County,2011,0500000US19011,,19011
Iowa,Benton County,2012,0500000US19011,,19011
Iowa,Benton County,2013,0500000US19011,,19011
Iowa,Benton County,2014,0500000US19011,,19011
Iowa,Benton County,2015,0500000US19011,,19011
Iowa,Benton County,2016,0500000US19011,,19011
Iowa,Benton County,2017,0500000US19011,0.65350878,19011
Iowa,Benton County,2018,0500000US19011,0.76800001,19011
Iowa,Black Hawk County,2000,0500000US19013,0.058117922,19013
Iowa,Black Hawk County,2001,0500000US19013,0.24955776,19013
Iowa,Black Hawk County,2002,0500000US19013,0.26027194,19013
Iowa,Black Hawk County,2003,0500000US19013,0.27098611,19013
Iowa,Black Hawk County,2004,0500000US19013,0.32876256,19013
Iowa,Black Hawk County,2005,0500000US19013,0.38653904,19013
Iowa,Black Hawk County,2006,0500000US19013,0.44431549,19013
Iowa,Black Hawk County,2007,0500000US19013,0.50209194,19013
Iowa,Black Hawk County,2008,0500000US19013,0.5598684,19013
Iowa,Black Hawk County,2009,0500000US19013,0.61764485,19013
Iowa,Black Hawk County,2010,0500000US19013,0.6754213,19013
Iowa,Black Hawk County,2011,0500000US19013,0.73319781,19013
Iowa,Black Hawk County,2012,0500000US19013,0.79097426,19013
Iowa,Black Hawk County,2013,0500000US19013,0.84875071,19013
Iowa,Black Hawk County,2014,0500000US19013,0.80159068,19013
Iowa,Black Hawk County,2015,0500000US19013,0.75586092,19013
Iowa,Black Hawk County,2016,0500000US19013,0.79591835,19013
Iowa,Black Hawk County,2017,0500000US19013,0.84720445,19013
Iowa,Black Hawk County,2018,0500000US19013,0.79100001,19013
Iowa,Boone County,2000,0500000US19015,,19015
Iowa,Boone County,2001,0500000US19015,,19015
Iowa,Boone County,2002,0500000US19015,,19015
Iowa,Boone County,2003,0500000US19015,,19015
Iowa,Boone County,2004,0500000US19015,,19015
Iowa,Boone County,2005,0500000US19015,,19015
Iowa,Boone County,2006,0500000US19015,,19015
Iowa,Boone County,2007,0500000US19015,,19015
Iowa,Boone County,2008,0500000US19015,,19015
Iowa,Boone County,2009,0500000US19015,,19015
Iowa,Boone County,2010,0500000US19015,,19015
Iowa,Boone County,2011,0500000US19015,,19015
Iowa,Boone County,2012,0500000US19015,,19015
Iowa,Boone County,2013,0500000US19015,,19015
Iowa,Boone County,2014,0500000US19015,,19015
Iowa,Boone County,2015,0500000US19015,,19015
Iowa,Boone County,2016,0500000US19015,,19015
Iowa,Boone County,2017,0500000US19015,0.65758759,19015
Iowa,Boone County,2018,0500000US19015,0.78400004,19015
Iowa,Bremer County,2000,0500000US19017,,19017
Iowa,Bremer County,2001,0500000US19017,,19017
Iowa,Bremer County,2002,0500000US19017,,19017
Iowa,Bremer County,2003,0500000US19017,,19017
Iowa,Bremer County,2004,0500000US19017,,19017
Iowa,Bremer County,2005,0500000US19017,,19017
Iowa,Bremer County,2006,0500000US19017,,19017
Iowa,Bremer County,2007,0500000US19017,,19017
Iowa,Bremer County,2008,0500000US19017,,19017
Iowa,Bremer County,2009,0500000US19017,,19017
Iowa,Bremer County,2010,0500000US19017,,19017
Iowa,Bremer County,2011,0500000US19017,,19017
Iowa,Bremer County,2012,0500000US19017,,19017
Iowa,Bremer County,2013,0500000US19017,,19017
Iowa,Bremer County,2014,0500000US19017,,19017
Iowa,Bremer County,2015,0500000US19017,,19017
Iowa,Bremer County,2016,0500000US19017,,19017
Iowa,Bremer County,2017,0500000US19017,0.63900411,19017
Iowa,Bremer County,2018,0500000US19017,0.79699999,19017
Iowa,Buchanan County,2000,0500000US19019,,19019
Iowa,Buchanan County,2001,0500000US19019,,19019
Iowa,Buchanan County,2002,0500000US19019,,19019
Iowa,Buchanan County,2003,0500000US19019,,19019
Iowa,Buchanan County,2004,0500000US19019,,19019
Iowa,Buchanan County,2005,0500000US19019,,19019
Iowa,Buchanan County,2006,0500000US19019,,19019
Iowa,Buchanan County,2007,0500000US19019,,19019
Iowa,Buchanan County,2008,0500000US19019,,19019
Iowa,Buchanan County,2009,0500000US19019,,19019
Iowa,Buchanan County,2010,0500000US19019,,19019
Iowa,Buchanan County,2011,0500000US19019,,19019
Iowa,Buchanan County,2012,0500000US19019,,19019
Iowa,Buchanan County,2013,0500000US19019,,19019
Iowa,Buchanan County,2014,0500000US19019,,19019
Iowa,Buchanan County,2015,0500000US19019,,19019
Iowa,Buchanan County,2016,0500000US19019,,19019
Iowa,Buchanan County,2017,0500000US19019,0.59281439,19019
Iowa,Buchanan County,2018,0500000US19019,0.76800001,19019
Iowa,Buena Vista County,2000,0500000US19021,,19021
Iowa,Buena Vista County,2001,0500000US19021,,19021
Iowa,Buena Vista County,2002,0500000US19021,,19021
Iowa,Buena Vista County,2003,0500000US19021,,19021
Iowa,Buena Vista County,2004,0500000US19021,,19021
Iowa,Buena Vista County,2005,0500000US19021,,19021
Iowa,Buena Vista County,2006,0500000US19021,,19021
Iowa,Buena Vista County,2007,0500000US19021,,19021
Iowa,Buena Vista County,2008,0500000US19021,,19021
Iowa,Buena Vista County,2009,0500000US19021,,19021
Iowa,Buena Vista County,2010,0500000US19021,,19021
Iowa,Buena Vista County,2011,0500000US19021,,19021
Iowa,Buena Vista County,2012,0500000US19021,,19021
Iowa,Buena Vista County,2013,0500000US19021,,19021
Iowa,Buena Vista County,2014,0500000US19021,,19021
Iowa,Buena Vista County,2015,0500000US19021,,19021
Iowa,Buena Vista County,2016,0500000US19021,,19021
Iowa,Buena Vista County,2017,0500000US19021,0.63253015,19021
Iowa,Buena Vista County,2018,0500000US19021,0.787,19021
Iowa,Butler County,2000,0500000US19023,,19023
Iowa,Butler County,2001,0500000US19023,,19023
Iowa,Butler County,2002,0500000US19023,,19023
Iowa,Butler County,2003,0500000US19023,,19023
Iowa,Butler County,2004,0500000US19023,,19023
Iowa,Butler County,2005,0500000US19023,,19023
Iowa,Butler County,2006,0500000US19023,,19023
Iowa,Butler County,2007,0500000US19023,,19023
Iowa,Butler County,2008,0500000US19023,,19023
Iowa,Butler County,2009,0500000US19023,,19023
Iowa,Butler County,2010,0500000US19023,,19023
Iowa,Butler County,2011,0500000US19023,,19023
Iowa,Butler County,2012,0500000US19023,,19023
Iowa,Butler County,2013,0500000US19023,,19023
Iowa,Butler County,2014,0500000US19023,,19023
Iowa,Butler County,2015,0500000US19023,,19023
Iowa,Butler County,2016,0500000US19023,,19023
Iowa,Butler County,2017,0500000US19023,0.57971019,19023
Iowa,Butler County,2018,0500000US19023,0.72799999,19023
Iowa,Calhoun County,2000,0500000US19025,,19025
Iowa,Calhoun County,2001,0500000US19025,,19025
Iowa,Calhoun County,2002,0500000US19025,,19025
Iowa,Calhoun County,2003,0500000US19025,,19025
Iowa,Calhoun County,2004,0500000US19025,,19025
Iowa,Calhoun County,2005,0500000US19025,,19025
Iowa,Calhoun County,2006,0500000US19025,,19025
Iowa,Calhoun County,2007,0500000US19025,,19025
Iowa,Calhoun County,2008,0500000US19025,,19025
Iowa,Calhoun County,2009,0500000US19025,,19025
Iowa,Calhoun County,2010,0500000US19025,,19025
Iowa,Calhoun County,2011,0500000US19025,,19025
Iowa,Calhoun County,2012,0500000US19025,,19025
Iowa,Calhoun County,2013,0500000US19025,,19025
Iowa,Calhoun County,2014,0500000US19025,,19025
Iowa,Calhoun County,2015,0500000US19025,,19025
Iowa,Calhoun County,2016,0500000US19025,,19025
Iowa,Calhoun County,2017,0500000US19025,0.70707071,19025
Iowa,Calhoun County,2018,0500000US19025,0.759,19025
Iowa,Carroll County,2000,0500000US19027,,19027
Iowa,Carroll County,2001,0500000US19027,,19027
Iowa,Carroll County,2002,0500000US19027,,19027
Iowa,Carroll County,2003,0500000US19027,,19027
Iowa,Carroll County,2004,0500000US19027,,19027
Iowa,Carroll County,2005,0500000US19027,,19027
Iowa,Carroll County,2006,0500000US19027,,19027
Iowa,Carroll County,2007,0500000US19027,,19027
Iowa,Carroll County,2008,0500000US19027,,19027
Iowa,Carroll County,2009,0500000US19027,,19027
Iowa,Carroll County,2010,0500000US19027,,19027
Iowa,Carroll County,2011,0500000US19027,,19027
Iowa,Carroll County,2012,0500000US19027,,19027
Iowa,Carroll County,2013,0500000US19027,,19027
Iowa,Carroll County,2014,0500000US19027,,19027
Iowa,Carroll County,2015,0500000US19027,,19027
Iowa,Carroll County,2016,0500000US19027,,19027
Iowa,Carroll County,2017,0500000US19027,0.65853661,19027
Iowa,Carroll County,2018,0500000US19027,0.76700002,19027
Iowa,Cass County,2000,0500000US19029,,19029
Iowa,Cass County,2001,0500000US19029,,19029
Iowa,Cass County,2002,0500000US19029,,19029
Iowa,Cass County,2003,0500000US19029,,19029
Iowa,Cass County,2004,0500000US19029,,19029
Iowa,Cass County,2005,0500000US19029,,19029
Iowa,Cass County,2006,0500000US19029,,19029
Iowa,Cass County,2007,0500000US19029,,19029
Iowa,Cass County,2008,0500000US19029,,19029
Iowa,Cass County,2009,0500000US19029,,19029
Iowa,Cass County,2010,0500000US19029,,19029
Iowa,Cass County,2011,0500000US19029,,19029
Iowa,Cass County,2012,0500000US19029,,19029
Iowa,Cass County,2013,0500000US19029,,19029
Iowa,Cass County,2014,0500000US19029,,19029
Iowa,Cass County,2015,0500000US19029,,19029
Iowa,Cass County,2016,0500000US19029,,19029
Iowa,Cass County,2017,0500000US19029,0.57364345,19029
Iowa,Cass County,2018,0500000US19029,0.72100002,19029
Iowa,Cedar County,2000,0500000US19031,,19031
Iowa,Cedar County,2001,0500000US19031,,19031
Iowa,Cedar County,2002,0500000US19031,,19031
Iowa,Cedar County,2003,0500000US19031,,19031
Iowa,Cedar County,2004,0500000US19031,,19031
Iowa,Cedar County,2005,0500000US19031,,19031
Iowa,Cedar County,2006,0500000US19031,,19031
Iowa,Cedar County,2007,0500000US19031,,19031
Iowa,Cedar County,2008,0500000US19031,,19031
Iowa,Cedar County,2009,0500000US19031,,19031
Iowa,Cedar County,2010,0500000US19031,,19031
Iowa,Cedar County,2011,0500000US19031,,19031
Iowa,Cedar County,2012,0500000US19031,,19031
Iowa,Cedar County,2013,0500000US19031,,19031
Iowa,Cedar County,2014,0500000US19031,,19031
Iowa,Cedar County,2015,0500000US19031,,19031
Iowa,Cedar County,2016,0500000US19031,,19031
Iowa,Cedar County,2017,0500000US19031,0.65497077,19031
Iowa,Cedar County,2018,0500000US19031,0.78299993,19031
Iowa,Cerro Gordo County,2000,0500000US19033,,19033
Iowa,Cerro Gordo County,2001,0500000US19033,,19033
Iowa,Cerro Gordo County,2002,0500000US19033,,19033
Iowa,Cerro Gordo County,2003,0500000US19033,,19033
Iowa,Cerro Gordo County,2004,0500000US19033,,19033
Iowa,Cerro Gordo County,2005,0500000US19033,,19033
Iowa,Cerro Gordo County,2006,0500000US19033,,19033
Iowa,Cerro Gordo County,2007,0500000US19033,,19033
Iowa,Cerro Gordo County,2008,0500000US19033,,19033
Iowa,Cerro Gordo County,2009,0500000US19033,,19033
Iowa,Cerro Gordo County,2010,0500000US19033,,19033
Iowa,Cerro Gordo County,2011,0500000US19033,,19033
Iowa,Cerro Gordo County,2012,0500000US19033,,19033
Iowa,Cerro Gordo County,2013,0500000US19033,,19033
Iowa,Cerro Gordo County,2014,0500000US19033,,19033
Iowa,Cerro Gordo County,2015,0500000US19033,,19033
Iowa,Cerro Gordo County,2016,0500000US19033,,19033
Iowa,Cerro Gordo County,2017,0500000US19033,0.57843137,19033
Iowa,Cerro Gordo County,2018,0500000US19033,0.76600003,19033
Iowa,Cherokee County,2000,0500000US19035,,19035
Iowa,Cherokee County,2001,0500000US19035,,19035
Iowa,Cherokee County,2002,0500000US19035,,19035
Iowa,Cherokee County,2003,0500000US19035,,19035
Iowa,Cherokee County,2004,0500000US19035,,19035
Iowa,Cherokee County,2005,0500000US19035,,19035
Iowa,Cherokee County,2006,0500000US19035,,19035
Iowa,Cherokee County,2007,0500000US19035,,19035
Iowa,Cherokee County,2008,0500000US19035,,19035
Iowa,Cherokee County,2009,0500000US19035,,19035
Iowa,Cherokee County,2010,0500000US19035,,19035
Iowa,Cherokee County,2011,0500000US19035,,19035
Iowa,Cherokee County,2012,0500000US19035,,19035
Iowa,Cherokee County,2013,0500000US19035,,19035
Iowa,Cherokee County,2014,0500000US19035,,19035
Iowa,Cherokee County,2015,0500000US19035,,19035
Iowa,Cherokee County,2016,0500000US19035,,19035
Iowa,Cherokee County,2017,0500000US19035,0.62686563,19035
Iowa,Cherokee County,2018,0500000US19035,0.80300003,19035
Iowa,Chickasaw County,2000,0500000US19037,,19037
Iowa,Chickasaw County,2001,0500000US19037,,19037
Iowa,Chickasaw County,2002,0500000US19037,,19037
Iowa,Chickasaw County,2003,0500000US19037,,19037
Iowa,Chickasaw County,2004,0500000US19037,,19037
Iowa,Chickasaw County,2005,0500000US19037,,19037
Iowa,Chickasaw County,2006,0500000US19037,,19037
Iowa,Chickasaw County,2007,0500000US19037,,19037
Iowa,Chickasaw County,2008,0500000US19037,,19037
Iowa,Chickasaw County,2009,0500000US19037,,19037
Iowa,Chickasaw County,2010,0500000US19037,,19037
Iowa,Chickasaw County,2011,0500000US19037,,19037
Iowa,Chickasaw County,2012,0500000US19037,,19037
Iowa,Chickasaw County,2013,0500000US19037,,19037
Iowa,Chickasaw County,2014,0500000US19037,,19037
Iowa,Chickasaw County,2015,0500000US19037,,19037
Iowa,Chickasaw County,2016,0500000US19037,,19037
Iowa,Chickasaw County,2017,0500000US19037,0.70754713,19037
Iowa,Chickasaw County,2018,0500000US19037,0.74300003,19037
Iowa,Clarke County,2000,0500000US19039,,19039
Iowa,Clarke County,2001,0500000US19039,,19039
Iowa,Clarke County,2002,0500000US19039,,19039
Iowa,Clarke County,2003,0500000US19039,,19039
Iowa,Clarke County,2004,0500000US19039,,19039
Iowa,Clarke County,2005,0500000US19039,,19039
Iowa,Clarke County,2006,0500000US19039,,19039
Iowa,Clarke County,2007,0500000US19039,,19039
Iowa,Clarke County,2008,0500000US19039,,19039
Iowa,Clarke County,2009,0500000US19039,,19039
Iowa,Clarke County,2010,0500000US19039,,19039
Iowa,Clarke County,2011,0500000US19039,,19039
Iowa,Clarke County,2012,0500000US19039,,19039
Iowa,Clarke County,2013,0500000US19039,,19039
Iowa,Clarke County,2014,0500000US19039,,19039
Iowa,Clarke County,2015,0500000US19039,,19039
Iowa,Clarke County,2016,0500000US19039,,19039
Iowa,Clarke County,2017,0500000US19039,0.66176468,19039
Iowa,Clarke County,2018,0500000US19039,0.76199996,19039
Iowa,Clay County,2000,0500000US19041,,19041
Iowa,Clay County,2001,0500000US19041,,19041
Iowa,Clay County,2002,0500000US19041,,19041
Iowa,Clay County,2003,0500000US19041,,19041
Iowa,Clay County,2004,0500000US19041,,19041
Iowa,Clay County,2005,0500000US19041,,19041
Iowa,Clay County,2006,0500000US19041,,19041
Iowa,Clay County,2007,0500000US19041,,19041
Iowa,Clay County,2008,0500000US19041,,19041
Iowa,Clay County,2009,0500000US19041,,19041
Iowa,Clay County,2010,0500000US19041,,19041
Iowa,Clay County,2011,0500000US19041,,19041
Iowa,Clay County,2012,0500000US19041,,19041
Iowa,Clay County,2013,0500000US19041,,19041
Iowa,Clay County,2014,0500000US19041,,19041
Iowa,Clay County,2015,0500000US19041,,19041
Iowa,Clay County,2016,0500000US19041,,19041
Iowa,Clay County,2017,0500000US19041,0.57534248,19041
Iowa,Clay County,2018,0500000US19041,0.77900004,19041
Iowa,Clayton County,2000,0500000US19043,,19043
Iowa,Clayton County,2001,0500000US19043,,19043
Iowa,Clayton County,2002,0500000US19043,,19043
Iowa,Clayton County,2003,0500000US19043,,19043
Iowa,Clayton County,2004,0500000US19043,,19043
Iowa,Clayton County,2005,0500000US19043,,19043
Iowa,Clayton County,2006,0500000US19043,,19043
Iowa,Clayton County,2007,0500000US19043,,19043
Iowa,Clayton County,2008,0500000US19043,,19043
Iowa,Clayton County,2009,0500000US19043,,19043
Iowa,Clayton County,2010,0500000US19043,,19043
Iowa,Clayton County,2011,0500000US19043,,19043
Iowa,Clayton County,2012,0500000US19043,,19043
Iowa,Clayton County,2013,0500000US19043,,19043
Iowa,Clayton County,2014,0500000US19043,,19043
Iowa,Clayton County,2015,0500000US19043,,19043
Iowa,Clayton County,2016,0500000US19043,,19043
Iowa,Clayton County,2017,0500000US19043,0.60000002,19043
Iowa,Clayton County,2018,0500000US19043,0.71899998,19043
Iowa,Clinton County,2000,0500000US19045,,19045
Iowa,Clinton County,2001,0500000US19045,,19045
Iowa,Clinton County,2002,0500000US19045,,19045
Iowa,Clinton County,2003,0500000US19045,,19045
Iowa,Clinton County,2004,0500000US19045,,19045
Iowa,Clinton County,2005,0500000US19045,,19045
Iowa,Clinton County,2006,0500000US19045,,19045
Iowa,Clinton County,2007,0500000US19045,,19045
Iowa,Clinton County,2008,0500000US19045,,19045
Iowa,Clinton County,2009,0500000US19045,,19045
Iowa,Clinton County,2010,0500000US19045,,19045
Iowa,Clinton County,2011,0500000US19045,,19045
Iowa,Clinton County,2012,0500000US19045,,19045
Iowa,Clinton County,2013,0500000US19045,,19045
Iowa,Clinton County,2014,0500000US19045,,19045
Iowa,Clinton County,2015,0500000US19045,,19045
Iowa,Clinton County,2016,0500000US19045,,19045
Iowa,Clinton County,2017,0500000US19045,0.63182902,19045
Iowa,Clinton County,2018,0500000US19045,0.759,19045
Iowa,Crawford County,2000,0500000US19047,,19047
Iowa,Crawford County,2001,0500000US19047,,19047
Iowa,Crawford County,2002,0500000US19047,,19047
Iowa,Crawford County,2003,0500000US19047,,19047
Iowa,Crawford County,2004,0500000US19047,,19047
Iowa,Crawford County,2005,0500000US19047,,19047
Iowa,Crawford County,2006,0500000US19047,,19047
Iowa,Crawford County,2007,0500000US19047,,19047
Iowa,Crawford County,2008,0500000US19047,,19047
Iowa,Crawford County,2009,0500000US19047,,19047
Iowa,Crawford County,2010,0500000US19047,,19047
Iowa,Crawford County,2011,0500000US19047,,19047
Iowa,Crawford County,2012,0500000US19047,,19047
Iowa,Crawford County,2013,0500000US19047,,19047
Iowa,Crawford County,2014,0500000US19047,,19047
Iowa,Crawford County,2015,0500000US19047,,19047
Iowa,Crawford County,2016,0500000US19047,,19047
Iowa,Crawford County,2017,0500000US19047,0.55395681,19047
Iowa,Crawford County,2018,0500000US19047,0.73500001,19047
Iowa,Dallas County,2000,0500000US19049,,19049
Iowa,Dallas County,2001,0500000US19049,,19049
Iowa,Dallas County,2002,0500000US19049,,19049
Iowa,Dallas County,2003,0500000US19049,,19049
Iowa,Dallas County,2004,0500000US19049,,19049
Iowa,Dallas County,2005,0500000US19049,,19049
Iowa,Dallas County,2006,0500000US19049,,19049
Iowa,Dallas County,2007,0500000US19049,,19049
Iowa,Dallas County,2008,0500000US19049,,19049
Iowa,Dallas County,2009,0500000US19049,,19049
Iowa,Dallas County,2010,0500000US19049,,19049
Iowa,Dallas County,2011,0500000US19049,,19049
Iowa,Dallas County,2012,0500000US19049,,19049
Iowa,Dallas County,2013,0500000US19049,0.86304182,19049
Iowa,Dallas County,2014,0500000US19049,0.89908338,19049
Iowa,Dallas County,2015,0500000US19049,0.84212691,19049
Iowa,Dallas County,2016,0500000US19049,0.88490057,19049
Iowa,Dallas County,2017,0500000US19049,0.93733537,19049
Iowa,Dallas County,2018,0500000US19049,0.88,19049
Iowa,Davis County,2000,0500000US19051,,19051
Iowa,Davis County,2001,0500000US19051,,19051
Iowa,Davis County,2002,0500000US19051,,19051
Iowa,Davis County,2003,0500000US19051,,19051
Iowa,Davis County,2004,0500000US19051,,19051
Iowa,Davis County,2005,0500000US19051,,19051
Iowa,Davis County,2006,0500000US19051,,19051
Iowa,Davis County,2007,0500000US19051,,19051
Iowa,Davis County,2008,0500000US19051,,19051
Iowa,Davis County,2009,0500000US19051,,19051
Iowa,Davis County,2010,0500000US19051,,19051
Iowa,Davis County,2011,0500000US19051,,19051
Iowa,Davis County,2012,0500000US19051,,19051
Iowa,Davis County,2013,0500000US19051,,19051
Iowa,Davis County,2014,0500000US19051,,19051
Iowa,Davis County,2015,0500000US19051,,19051
Iowa,Davis County,2016,0500000US19051,,19051
Iowa,Davis County,2017,0500000US19051,0.59302324,19051
Iowa,Davis County,2018,0500000US19051,0.62799996,19051
Iowa,Decatur County,2000,0500000US19053,,19053
Iowa,Decatur County,2001,0500000US19053,,19053
Iowa,Decatur County,2002,0500000US19053,,19053
Iowa,Decatur County,2003,0500000US19053,,19053
Iowa,Decatur County,2004,0500000US19053,,19053
Iowa,Decatur County,2005,0500000US19053,,19053
Iowa,Decatur County,2006,0500000US19053,,19053
Iowa,Decatur County,2007,0500000US19053,,19053
